time,voltage
1.9017968788E-03,3.784800E-01
1.9018218788E-03,3.779700E-01
1.9018468788E-03,3.774700E-01
1.9018718788E-03,3.769600E-01
1.9018968788E-03,3.763700E-01
1.9019218788E-03,3.755200E-01
1.9019468788E-03,3.745100E-01
1.9019718788E-03,3.734100E-01
1.9019968788E-03,3.723100E-01
1.9020218788E-03,3.713800E-01
1.9020468788E-03,3.705300E-01
1.9020718788E-03,3.698500E-01
1.9020968788E-03,3.693500E-01
1.9021218788E-03,3.687500E-01
1.9021468788E-03,3.680800E-01
1.9021718788E-03,3.673200E-01
1.9021968788E-03,3.663900E-01
1.9022218788E-03,3.654500E-01
1.9022468788E-03,3.645200E-01
1.9022718788E-03,3.635100E-01
1.9022968788E-03,3.624900E-01
1.9023218788E-03,3.613100E-01
1.9023468788E-03,3.600400E-01
1.9023718788E-03,3.588600E-01
1.9023968788E-03,3.576700E-01
1.9024218788E-03,3.565700E-01
1.9024468788E-03,3.557300E-01
1.9024718788E-03,3.550500E-01
1.9024968788E-03,3.544600E-01
1.9025218788E-03,3.539500E-01
1.9025468788E-03,3.531900E-01
1.9025718788E-03,3.524300E-01
1.9025968788E-03,3.515000E-01
1.9026218788E-03,3.505700E-01
1.9026468788E-03,3.496400E-01
1.9026718788E-03,3.488700E-01
1.9026968788E-03,3.480300E-01
1.9027218788E-03,3.471800E-01
1.9027468788E-03,3.461700E-01
1.9027718788E-03,3.450700E-01
1.9027968788E-03,3.437100E-01
1.9028218788E-03,3.421900E-01
1.9028468788E-03,3.405800E-01
1.9028718788E-03,3.391500E-01
1.9028968788E-03,3.379600E-01
1.9029218788E-03,3.369500E-01
1.9029468788E-03,3.361800E-01
1.9029718788E-03,3.354200E-01
1.9029968788E-03,3.346600E-01
1.9030218788E-03,3.339800E-01
1.9030468788E-03,3.332200E-01
1.9030718788E-03,3.323800E-01
1.9030968788E-03,3.314500E-01
1.9031218788E-03,3.304300E-01
1.9031468788E-03,3.293300E-01
1.9031718788E-03,3.282300E-01
1.9031968788E-03,3.273000E-01
1.9032218788E-03,3.262900E-01
1.9032468788E-03,3.253600E-01
1.9032718788E-03,3.243400E-01
1.9032968788E-03,3.232400E-01
1.9033218788E-03,3.219700E-01
1.9033468788E-03,3.207000E-01
1.9033718788E-03,3.192700E-01
1.9033968788E-03,3.178300E-01
1.9034218788E-03,3.163900E-01
1.9034468788E-03,3.151200E-01
1.9034718788E-03,3.138500E-01
1.9034968788E-03,3.126700E-01
1.9035218788E-03,3.113100E-01
1.9035468788E-03,3.100400E-01
1.9035718788E-03,3.088600E-01
1.9035968788E-03,3.075900E-01
1.9036218788E-03,3.064900E-01
1.9036468788E-03,3.054800E-01
1.9036718788E-03,3.044600E-01
1.9036968788E-03,3.034500E-01
1.9037218788E-03,3.024300E-01
1.9037468788E-03,3.015000E-01
1.9037718788E-03,3.004000E-01
1.9037968788E-03,2.992200E-01
1.9038218788E-03,2.979500E-01
1.9038468788E-03,2.966800E-01
1.9038718788E-03,2.954900E-01
1.9038968788E-03,2.943900E-01
1.9039218788E-03,2.932900E-01
1.9039468788E-03,2.920300E-01
1.9039718788E-03,2.907600E-01
1.9039968788E-03,2.895700E-01
1.9040218788E-03,2.883000E-01
1.9040468788E-03,2.869500E-01
1.9040718788E-03,2.856800E-01
1.9040968788E-03,2.843300E-01
1.9041218788E-03,2.831400E-01
1.9041468788E-03,2.821300E-01
1.9041718788E-03,2.811100E-01
1.9041968788E-03,2.801800E-01
1.9042218788E-03,2.790800E-01
1.9042468788E-03,2.780700E-01
1.9042718788E-03,2.769700E-01
1.9042968788E-03,2.759500E-01
1.9043218788E-03,2.748500E-01
1.9043468788E-03,2.739200E-01
1.9043718788E-03,2.728200E-01
1.9043968788E-03,2.716400E-01
1.9044218788E-03,2.702000E-01
1.9044468788E-03,2.688500E-01
1.9044718788E-03,2.674900E-01
1.9044968788E-03,2.662200E-01
1.9045218788E-03,2.647900E-01
1.9045468788E-03,2.633500E-01
1.9045718788E-03,2.617400E-01
1.9045968788E-03,2.601300E-01
1.9046218788E-03,2.585300E-01
1.9046468788E-03,2.570900E-01
1.9046718788E-03,2.558200E-01
1.9046968788E-03,2.548000E-01
1.9047218788E-03,2.538700E-01
1.9047468788E-03,2.531100E-01
1.9047718788E-03,2.522700E-01
1.9047968788E-03,2.512500E-01
1.9048218788E-03,2.501500E-01
1.9048468788E-03,2.488800E-01
1.9048718788E-03,2.476100E-01
1.9048968788E-03,2.463400E-01
1.9049218788E-03,2.451600E-01
1.9049468788E-03,2.441400E-01
1.9049718788E-03,2.432100E-01
1.9049968788E-03,2.422800E-01
1.9050218788E-03,2.412700E-01
1.9050468788E-03,2.401700E-01
1.9050718788E-03,2.389000E-01
1.9050968788E-03,2.375500E-01
1.9051218788E-03,2.360200E-01
1.9051468788E-03,2.345000E-01
1.9051718788E-03,2.328900E-01
1.9051968788E-03,2.313700E-01
1.9052218788E-03,2.298500E-01
1.9052468788E-03,2.283200E-01
1.9052718788E-03,2.268900E-01
1.9052968788E-03,2.255300E-01
1.9053218788E-03,2.243500E-01
1.9053468788E-03,2.232500E-01
1.9053718788E-03,2.220600E-01
1.9053968788E-03,2.207100E-01
1.9054218788E-03,2.192700E-01
1.9054468788E-03,2.179200E-01
1.9054718788E-03,2.165700E-01
1.9054968788E-03,2.153000E-01
1.9055218788E-03,2.140300E-01
1.9055468788E-03,2.126700E-01
1.9055718788E-03,2.112400E-01
1.9055968788E-03,2.098800E-01
1.9056218788E-03,2.085300E-01
1.9056468788E-03,2.072600E-01
1.9056718788E-03,2.059900E-01
1.9056968788E-03,2.047200E-01
1.9057218788E-03,2.034500E-01
1.9057468788E-03,2.023500E-01
1.9057718788E-03,2.012500E-01
1.9057968788E-03,2.001500E-01
1.9058218788E-03,1.991400E-01
1.9058468788E-03,1.981200E-01
1.9058718788E-03,1.969400E-01
1.9058968788E-03,1.955900E-01
1.9059218788E-03,1.942300E-01
1.9059468788E-03,1.928800E-01
1.9059718788E-03,1.914400E-01
1.9059968788E-03,1.900000E-01
1.9060218788E-03,1.885600E-01
1.9060468788E-03,1.872100E-01
1.9060718788E-03,1.857700E-01
1.9060968788E-03,1.844200E-01
1.9061218788E-03,1.830700E-01
1.9061468788E-03,1.818800E-01
1.9061718788E-03,1.807000E-01
1.9061968788E-03,1.795100E-01
1.9062218788E-03,1.783300E-01
1.9062468788E-03,1.772300E-01
1.9062718788E-03,1.760400E-01
1.9062968788E-03,1.748600E-01
1.9063218788E-03,1.735100E-01
1.9063468788E-03,1.720700E-01
1.9063718788E-03,1.705500E-01
1.9063968788E-03,1.690200E-01
1.9064218788E-03,1.675800E-01
1.9064468788E-03,1.662300E-01
1.9064718788E-03,1.651300E-01
1.9064968788E-03,1.642900E-01
1.9065218788E-03,1.634400E-01
1.9065468788E-03,1.626800E-01
1.9065718788E-03,1.618300E-01
1.9065968788E-03,1.610700E-01
1.9066218788E-03,1.601400E-01
1.9066468788E-03,1.590400E-01
1.9066718788E-03,1.576900E-01
1.9066968788E-03,1.562500E-01
1.9067218788E-03,1.548100E-01
1.9067468788E-03,1.532000E-01
1.9067718788E-03,1.517700E-01
1.9067968788E-03,1.502400E-01
1.9068218788E-03,1.488000E-01
1.9068468788E-03,1.474500E-01
1.9068718788E-03,1.461000E-01
1.9068968788E-03,1.447400E-01
1.9069218788E-03,1.435600E-01
1.9069468788E-03,1.424600E-01
1.9069718788E-03,1.415300E-01
1.9069968788E-03,1.406800E-01
1.9070218788E-03,1.398400E-01
1.9070468788E-03,1.389100E-01
1.9070718788E-03,1.379800E-01
1.9070968788E-03,1.369600E-01
1.9071218788E-03,1.359500E-01
1.9071468788E-03,1.347600E-01
1.9071718788E-03,1.336600E-01
1.9071968788E-03,1.324800E-01
1.9072218788E-03,1.313800E-01
1.9072468788E-03,1.301100E-01
1.9072718788E-03,1.287600E-01
1.9072968788E-03,1.273200E-01
1.9073218788E-03,1.260500E-01
1.9073468788E-03,1.248600E-01
1.9073718788E-03,1.237600E-01
1.9073968788E-03,1.227500E-01
1.9074218788E-03,1.216500E-01
1.9074468788E-03,1.205500E-01
1.9074718788E-03,1.194500E-01
1.9074968788E-03,1.184300E-01
1.9075218788E-03,1.174200E-01
1.9075468788E-03,1.165700E-01
1.9075718788E-03,1.156400E-01
1.9075968788E-03,1.147100E-01
1.9076218788E-03,1.136100E-01
1.9076468788E-03,1.123400E-01
1.9076718788E-03,1.109900E-01
1.9076968788E-03,1.094700E-01
1.9077218788E-03,1.080300E-01
1.9077468788E-03,1.065900E-01
1.9077718788E-03,1.052400E-01
1.9077968788E-03,1.039700E-01
1.9078218788E-03,1.027800E-01
1.9078468788E-03,1.016000E-01
1.9078718788E-03,1.004200E-01
1.9078968788E-03,9.932000E-02
1.9079218788E-03,9.822000E-02
1.9079468788E-03,9.720000E-02
1.9079718788E-03,9.635000E-02
1.9079968788E-03,9.559000E-02
1.9080218788E-03,9.492000E-02
1.9080468788E-03,9.424000E-02
1.9080718788E-03,9.339000E-02
1.9080968788E-03,9.229000E-02
1.9081218788E-03,9.086000E-02
1.9081468788E-03,8.933000E-02
1.9081718788E-03,8.781000E-02
1.9081968788E-03,8.637000E-02
1.9082218788E-03,8.502000E-02
1.9082468788E-03,8.375000E-02
1.9082718788E-03,8.240000E-02
1.9082968788E-03,8.113000E-02
1.9083218788E-03,7.986000E-02
1.9083468788E-03,7.876000E-02
1.9083718788E-03,7.774000E-02
1.9083968788E-03,7.690000E-02
1.9084218788E-03,7.614000E-02
1.9084468788E-03,7.538000E-02
1.9084718788E-03,7.470000E-02
1.9084968788E-03,7.394000E-02
1.9085218788E-03,7.309000E-02
1.9085468788E-03,7.199000E-02
1.9085718788E-03,7.081000E-02
1.9085968788E-03,6.954000E-02
1.9086218788E-03,6.835000E-02
1.9086468788E-03,6.725000E-02
1.9086718788E-03,6.624000E-02
1.9086968788E-03,6.531000E-02
1.9087218788E-03,6.429000E-02
1.9087468788E-03,6.336000E-02
1.9087718788E-03,6.235000E-02
1.9087968788E-03,6.142000E-02
1.9088218788E-03,6.057000E-02
1.9088468788E-03,5.981000E-02
1.9088718788E-03,5.913000E-02
1.9088968788E-03,5.846000E-02
1.9089218788E-03,5.778000E-02
1.9089468788E-03,5.702000E-02
1.9089718788E-03,5.626000E-02
1.9089968788E-03,5.558000E-02
1.9090218788E-03,5.499000E-02
1.9090468788E-03,5.456000E-02
1.9090718788E-03,5.406000E-02
1.9090968788E-03,5.346000E-02
1.9091218788E-03,5.279000E-02
1.9091468788E-03,5.203000E-02
1.9091718788E-03,5.118000E-02
1.9091968788E-03,5.042000E-02
1.9092218788E-03,4.957000E-02
1.9092468788E-03,4.864000E-02
1.9092718788E-03,4.763000E-02
1.9092968788E-03,4.661000E-02
1.9093218788E-03,4.551000E-02
1.9093468788E-03,4.441000E-02
1.9093718788E-03,4.340000E-02
1.9093968788E-03,4.247000E-02
1.9094218788E-03,4.171000E-02
1.9094468788E-03,4.111000E-02
1.9094718788E-03,4.061000E-02
1.9094968788E-03,4.018000E-02
1.9095218788E-03,3.984000E-02
1.9095468788E-03,3.951000E-02
1.9095718788E-03,3.917000E-02
1.9095968788E-03,3.866000E-02
1.9096218788E-03,3.798000E-02
1.9096468788E-03,3.722000E-02
1.9096718788E-03,3.646000E-02
1.9096968788E-03,3.570000E-02
1.9097218788E-03,3.485000E-02
1.9097468788E-03,3.418000E-02
1.9097718788E-03,3.358000E-02
1.9097968788E-03,3.316000E-02
1.9098218788E-03,3.282000E-02
1.9098468788E-03,3.257000E-02
1.9098718788E-03,3.232000E-02
1.9098968788E-03,3.206000E-02
1.9099218788E-03,3.189000E-02
1.9099468788E-03,3.164000E-02
1.9099718788E-03,3.139000E-02
1.9099968788E-03,3.113000E-02
1.9100218788E-03,3.088000E-02
1.9100468788E-03,3.071000E-02
1.9100718788E-03,3.045000E-02
1.9100968788E-03,3.020000E-02
1.9101218788E-03,2.986000E-02
1.9101468788E-03,2.961000E-02
1.9101718788E-03,2.927000E-02
1.9101968788E-03,2.910000E-02
1.9102218788E-03,2.885000E-02
1.9102468788E-03,2.868000E-02
1.9102718788E-03,2.842000E-02
1.9102968788E-03,2.809000E-02
1.9103218788E-03,2.775000E-02
1.9103468788E-03,2.749000E-02
1.9103718788E-03,2.716000E-02
1.9103968788E-03,2.690000E-02
1.9104218788E-03,2.665000E-02
1.9104468788E-03,2.648000E-02
1.9104718788E-03,2.631000E-02
1.9104968788E-03,2.622000E-02
1.9105218788E-03,2.614000E-02
1.9105468788E-03,2.597000E-02
1.9105718788E-03,2.589000E-02
1.9105968788E-03,2.572000E-02
1.9106218788E-03,2.546000E-02
1.9106468788E-03,2.521000E-02
1.9106718788E-03,2.496000E-02
1.9106968788E-03,2.479000E-02
1.9107218788E-03,2.470000E-02
1.9107468788E-03,2.453000E-02
1.9107718788E-03,2.436000E-02
1.9107968788E-03,2.419000E-02
1.9108218788E-03,2.394000E-02
1.9108468788E-03,2.377000E-02
1.9108718788E-03,2.360000E-02
1.9108968788E-03,2.343000E-02
1.9109218788E-03,2.335000E-02
1.9109468788E-03,2.335000E-02
1.9109718788E-03,2.335000E-02
1.9109968788E-03,2.343000E-02
1.9110218788E-03,2.360000E-02
1.9110468788E-03,2.377000E-02
1.9110718788E-03,2.377000E-02
1.9110968788E-03,2.377000E-02
1.9111218788E-03,2.369000E-02
1.9111468788E-03,2.352000E-02
1.9111718788E-03,2.343000E-02
1.9111968788E-03,2.343000E-02
1.9112218788E-03,2.335000E-02
1.9112468788E-03,2.326000E-02
1.9112718788E-03,2.318000E-02
1.9112968788E-03,2.318000E-02
1.9113218788E-03,2.318000E-02
1.9113468788E-03,2.326000E-02
1.9113718788E-03,2.326000E-02
1.9113968788E-03,2.335000E-02
1.9114218788E-03,2.343000E-02
1.9114468788E-03,2.352000E-02
1.9114718788E-03,2.360000E-02
1.9114968788E-03,2.369000E-02
1.9115218788E-03,2.377000E-02
1.9115468788E-03,2.369000E-02
1.9115718788E-03,2.360000E-02
1.9115968788E-03,2.352000E-02
1.9116218788E-03,2.343000E-02
1.9116468788E-03,2.326000E-02
1.9116718788E-03,2.326000E-02
1.9116968788E-03,2.326000E-02
1.9117218788E-03,2.335000E-02
1.9117468788E-03,2.352000E-02
1.9117718788E-03,2.360000E-02
1.9117968788E-03,2.377000E-02
1.9118218788E-03,2.386000E-02
1.9118468788E-03,2.394000E-02
1.9118718788E-03,2.394000E-02
1.9118968788E-03,2.386000E-02
1.9119218788E-03,2.369000E-02
1.9119468788E-03,2.343000E-02
1.9119718788E-03,2.318000E-02
1.9119968788E-03,2.301000E-02
1.9120218788E-03,2.301000E-02
1.9120468788E-03,2.309000E-02
1.9120718788E-03,2.309000E-02
1.9120968788E-03,2.318000E-02
1.9121218788E-03,2.318000E-02
1.9121468788E-03,2.326000E-02
1.9121718788E-03,2.326000E-02
1.9121968788E-03,2.343000E-02
1.9122218788E-03,2.352000E-02
1.9122468788E-03,2.369000E-02
1.9122718788E-03,2.377000E-02
1.9122968788E-03,2.386000E-02
1.9123218788E-03,2.403000E-02
1.9123468788E-03,2.419000E-02
1.9123718788E-03,2.428000E-02
1.9123968788E-03,2.436000E-02
1.9124218788E-03,2.445000E-02
1.9124468788E-03,2.445000E-02
1.9124718788E-03,2.445000E-02
1.9124968788E-03,2.445000E-02
1.9125218788E-03,2.445000E-02
1.9125468788E-03,2.453000E-02
1.9125718788E-03,2.462000E-02
1.9125968788E-03,2.470000E-02
1.9126218788E-03,2.479000E-02
1.9126468788E-03,2.496000E-02
1.9126718788E-03,2.513000E-02
1.9126968788E-03,2.529000E-02
1.9127218788E-03,2.555000E-02
1.9127468788E-03,2.572000E-02
1.9127718788E-03,2.597000E-02
1.9127968788E-03,2.614000E-02
1.9128218788E-03,2.622000E-02
1.9128468788E-03,2.631000E-02
1.9128718788E-03,2.631000E-02
1.9128968788E-03,2.631000E-02
1.9129218788E-03,2.639000E-02
1.9129468788E-03,2.639000E-02
1.9129718788E-03,2.648000E-02
1.9129968788E-03,2.656000E-02
1.9130218788E-03,2.665000E-02
1.9130468788E-03,2.673000E-02
1.9130718788E-03,2.690000E-02
1.9130968788E-03,2.707000E-02
1.9131218788E-03,2.724000E-02
1.9131468788E-03,2.741000E-02
1.9131718788E-03,2.758000E-02
1.9131968788E-03,2.783000E-02
1.9132218788E-03,2.817000E-02
1.9132468788E-03,2.851000E-02
1.9132718788E-03,2.876000E-02
1.9132968788E-03,2.910000E-02
1.9133218788E-03,2.944000E-02
1.9133468788E-03,2.978000E-02
1.9133718788E-03,3.012000E-02
1.9133968788E-03,3.045000E-02
1.9134218788E-03,3.088000E-02
1.9134468788E-03,3.130000E-02
1.9134718788E-03,3.172000E-02
1.9134968788E-03,3.215000E-02
1.9135218788E-03,3.265000E-02
1.9135468788E-03,3.316000E-02
1.9135718788E-03,3.358000E-02
1.9135968788E-03,3.409000E-02
1.9136218788E-03,3.452000E-02
1.9136468788E-03,3.494000E-02
1.9136718788E-03,3.536000E-02
1.9136968788E-03,3.570000E-02
1.9137218788E-03,3.612000E-02
1.9137468788E-03,3.655000E-02
1.9137718788E-03,3.688000E-02
1.9137968788E-03,3.714000E-02
1.9138218788E-03,3.748000E-02
1.9138468788E-03,3.790000E-02
1.9138718788E-03,3.841000E-02
1.9138968788E-03,3.917000E-02
1.9139218788E-03,4.010000E-02
1.9139468788E-03,4.111000E-02
1.9139718788E-03,4.204000E-02
1.9139968788E-03,4.289000E-02
1.9140218788E-03,4.374000E-02
1.9140468788E-03,4.458000E-02
1.9140718788E-03,4.534000E-02
1.9140968788E-03,4.610000E-02
1.9141218788E-03,4.678000E-02
1.9141468788E-03,4.746000E-02
1.9141718788E-03,4.822000E-02
1.9141968788E-03,4.898000E-02
1.9142218788E-03,4.966000E-02
1.9142468788E-03,5.042000E-02
1.9142718788E-03,5.110000E-02
1.9142968788E-03,5.186000E-02
1.9143218788E-03,5.262000E-02
1.9143468788E-03,5.338000E-02
1.9143718788E-03,5.414000E-02
1.9143968788E-03,5.490000E-02
1.9144218788E-03,5.558000E-02
1.9144468788E-03,5.626000E-02
1.9144718788E-03,5.693000E-02
1.9144968788E-03,5.778000E-02
1.9145218788E-03,5.871000E-02
1.9145468788E-03,5.981000E-02
1.9145718788E-03,6.099000E-02
1.9145968788E-03,6.201000E-02
1.9146218788E-03,6.302000E-02
1.9146468788E-03,6.395000E-02
1.9146718788E-03,6.480000E-02
1.9146968788E-03,6.556000E-02
1.9147218788E-03,6.632000E-02
1.9147468788E-03,6.692000E-02
1.9147718788E-03,6.734000E-02
1.9147968788E-03,6.793000E-02
1.9148218788E-03,6.861000E-02
1.9148468788E-03,6.962000E-02
1.9148718788E-03,7.098000E-02
1.9148968788E-03,7.250000E-02
1.9149218788E-03,7.385000E-02
1.9149468788E-03,7.504000E-02
1.9149718788E-03,7.597000E-02
1.9149968788E-03,7.673000E-02
1.9150218788E-03,7.732000E-02
1.9150468788E-03,7.800000E-02
1.9150718788E-03,7.867000E-02
1.9150968788E-03,7.944000E-02
1.9151218788E-03,8.028000E-02
1.9151468788E-03,8.138000E-02
1.9151718788E-03,8.257000E-02
1.9151968788E-03,8.392000E-02
1.9152218788E-03,8.519000E-02
1.9152468788E-03,8.654000E-02
1.9152718788E-03,8.790000E-02
1.9152968788E-03,8.899000E-02
1.9153218788E-03,9.009000E-02
1.9153468788E-03,9.094000E-02
1.9153718788E-03,9.187000E-02
1.9153968788E-03,9.289000E-02
1.9154218788E-03,9.399000E-02
1.9154468788E-03,9.509000E-02
1.9154718788E-03,9.635000E-02
1.9154968788E-03,9.762000E-02
1.9155218788E-03,9.881000E-02
1.9155468788E-03,9.991000E-02
1.9155718788E-03,1.008400E-01
1.9155968788E-03,1.017700E-01
1.9156218788E-03,1.026100E-01
1.9156468788E-03,1.035500E-01
1.9156718788E-03,1.046500E-01
1.9156968788E-03,1.057400E-01
1.9157218788E-03,1.070100E-01
1.9157468788E-03,1.082800E-01
1.9157718788E-03,1.096400E-01
1.9157968788E-03,1.109900E-01
1.9158218788E-03,1.123400E-01
1.9158468788E-03,1.137000E-01
1.9158718788E-03,1.149700E-01
1.9158968788E-03,1.163200E-01
1.9159218788E-03,1.175900E-01
1.9159468788E-03,1.186900E-01
1.9159718788E-03,1.197900E-01
1.9159968788E-03,1.208000E-01
1.9160218788E-03,1.218200E-01
1.9160468788E-03,1.227500E-01
1.9160718788E-03,1.236800E-01
1.9160968788E-03,1.246900E-01
1.9161218788E-03,1.257900E-01
1.9161468788E-03,1.270600E-01
1.9161718788E-03,1.283300E-01
1.9161968788E-03,1.297700E-01
1.9162218788E-03,1.312100E-01
1.9162468788E-03,1.326500E-01
1.9162718788E-03,1.338300E-01
1.9162968788E-03,1.348500E-01
1.9163218788E-03,1.357800E-01
1.9163468788E-03,1.367100E-01
1.9163718788E-03,1.376400E-01
1.9163968788E-03,1.384800E-01
1.9164218788E-03,1.392400E-01
1.9164468788E-03,1.400100E-01
1.9164718788E-03,1.409400E-01
1.9164968788E-03,1.421200E-01
1.9165218788E-03,1.434700E-01
1.9165468788E-03,1.449100E-01
1.9165718788E-03,1.463500E-01
1.9165968788E-03,1.478700E-01
1.9166218788E-03,1.493100E-01
1.9166468788E-03,1.506700E-01
1.9166718788E-03,1.520200E-01
1.9166968788E-03,1.531200E-01
1.9167218788E-03,1.541300E-01
1.9167468788E-03,1.551500E-01
1.9167718788E-03,1.561600E-01
1.9167968788E-03,1.573500E-01
1.9168218788E-03,1.587000E-01
1.9168468788E-03,1.601400E-01
1.9168718788E-03,1.615800E-01
1.9168968788E-03,1.629300E-01
1.9169218788E-03,1.642900E-01
1.9169468788E-03,1.656400E-01
1.9169718788E-03,1.669900E-01
1.9169968788E-03,1.682600E-01
1.9170218788E-03,1.696100E-01
1.9170468788E-03,1.709700E-01
1.9170718788E-03,1.724100E-01
1.9170968788E-03,1.738400E-01
1.9171218788E-03,1.752800E-01
1.9171468788E-03,1.764700E-01
1.9171718788E-03,1.774800E-01
1.9171968788E-03,1.782400E-01
1.9172218788E-03,1.790100E-01
1.9172468788E-03,1.798500E-01
1.9172718788E-03,1.807800E-01
1.9172968788E-03,1.818800E-01
1.9173218788E-03,1.831500E-01
1.9173468788E-03,1.845000E-01
1.9173718788E-03,1.859400E-01
1.9173968788E-03,1.873000E-01
1.9174218788E-03,1.885600E-01
1.9174468788E-03,1.898300E-01
1.9174718788E-03,1.911000E-01
1.9174968788E-03,1.923700E-01
1.9175218788E-03,1.935600E-01
1.9175468788E-03,1.948200E-01
1.9175718788E-03,1.960100E-01
1.9175968788E-03,1.971900E-01
1.9176218788E-03,1.982900E-01
1.9176468788E-03,1.993100E-01
1.9176718788E-03,2.001500E-01
1.9176968788E-03,2.008300E-01
1.9177218788E-03,2.016800E-01
1.9177468788E-03,2.027800E-01
1.9177718788E-03,2.042100E-01
1.9177968788E-03,2.058200E-01
1.9178218788E-03,2.074300E-01
1.9178468788E-03,2.090400E-01
1.9178718788E-03,2.106400E-01
1.9178968788E-03,2.122500E-01
1.9179218788E-03,2.138600E-01
1.9179468788E-03,2.154700E-01
1.9179718788E-03,2.169900E-01
1.9179968788E-03,2.185100E-01
1.9180218788E-03,2.199500E-01
1.9180468788E-03,2.213900E-01
1.9180718788E-03,2.226600E-01
1.9180968788E-03,2.239300E-01
1.9181218788E-03,2.250300E-01
1.9181468788E-03,2.261300E-01
1.9181718788E-03,2.271400E-01
1.9181968788E-03,2.281600E-01
1.9182218788E-03,2.290900E-01
1.9182468788E-03,2.301000E-01
1.9182718788E-03,2.310300E-01
1.9182968788E-03,2.322200E-01
1.9183218788E-03,2.335700E-01
1.9183468788E-03,2.351800E-01
1.9183718788E-03,2.369500E-01
1.9183968788E-03,2.386500E-01
1.9184218788E-03,2.403400E-01
1.9184468788E-03,2.418600E-01
1.9184718788E-03,2.434700E-01
1.9184968788E-03,2.449100E-01
1.9185218788E-03,2.460900E-01
1.9185468788E-03,2.472700E-01
1.9185718788E-03,2.482900E-01
1.9185968788E-03,2.493900E-01
1.9186218788E-03,2.504900E-01
1.9186468788E-03,2.515000E-01
1.9186718788E-03,2.524300E-01
1.9186968788E-03,2.532800E-01
1.9187218788E-03,2.542100E-01
1.9187468788E-03,2.553100E-01
1.9187718788E-03,2.564100E-01
1.9187968788E-03,2.575900E-01
1.9188218788E-03,2.586100E-01
1.9188468788E-03,2.597100E-01
1.9188718788E-03,2.607200E-01
1.9188968788E-03,2.619900E-01
1.9189218788E-03,2.633500E-01
1.9189468788E-03,2.647900E-01
1.9189718788E-03,2.663100E-01
1.9189968788E-03,2.678300E-01
1.9190218788E-03,2.693500E-01
1.9190468788E-03,2.707900E-01
1.9190718788E-03,2.722300E-01
1.9190968788E-03,2.736700E-01
1.9191218788E-03,2.751100E-01
1.9191468788E-03,2.763800E-01
1.9191718788E-03,2.776400E-01
1.9191968788E-03,2.788300E-01
1.9192218788E-03,2.801000E-01
1.9192468788E-03,2.813700E-01
1.9192718788E-03,2.828000E-01
1.9192968788E-03,2.843300E-01
1.9193218788E-03,2.858500E-01
1.9193468788E-03,2.872900E-01
1.9193718788E-03,2.885600E-01
1.9193968788E-03,2.897400E-01
1.9194218788E-03,2.908400E-01
1.9194468788E-03,2.917700E-01
1.9194718788E-03,2.927900E-01
1.9194968788E-03,2.938000E-01
1.9195218788E-03,2.949900E-01
1.9195468788E-03,2.961700E-01
1.9195718788E-03,2.971900E-01
1.9195968788E-03,2.981200E-01
1.9196218788E-03,2.989600E-01
1.9196468788E-03,3.000600E-01
1.9196718788E-03,3.012500E-01
1.9196968788E-03,3.026800E-01
1.9197218788E-03,3.042900E-01
1.9197468788E-03,3.059000E-01
1.9197718788E-03,3.073400E-01
1.9197968788E-03,3.085200E-01
1.9198218788E-03,3.093700E-01
1.9198468788E-03,3.101300E-01
1.9198718788E-03,3.108900E-01
1.9198968788E-03,3.116500E-01
1.9199218788E-03,3.126700E-01
1.9199468788E-03,3.137700E-01
1.9199718788E-03,3.151200E-01
1.9199968788E-03,3.165600E-01
1.9200218788E-03,3.180800E-01
1.9200468788E-03,3.194300E-01
1.9200718788E-03,3.206200E-01
1.9200968788E-03,3.216300E-01
1.9201218788E-03,3.226500E-01
1.9201468788E-03,3.236600E-01
1.9201718788E-03,3.245900E-01
1.9201968788E-03,3.256100E-01
1.9202218788E-03,3.266300E-01
1.9202468788E-03,3.277200E-01
1.9202718788E-03,3.288200E-01
1.9202968788E-03,3.300100E-01
1.9203218788E-03,3.311900E-01
1.9203468788E-03,3.323800E-01
1.9203718788E-03,3.335600E-01
1.9203968788E-03,3.346600E-01
1.9204218788E-03,3.357600E-01
1.9204468788E-03,3.367800E-01
1.9204718788E-03,3.377900E-01
1.9204968788E-03,3.389800E-01
1.9205218788E-03,3.400800E-01
1.9205468788E-03,3.410900E-01
1.9205718788E-03,3.419400E-01
1.9205968788E-03,3.427800E-01
1.9206218788E-03,3.436300E-01
1.9206468788E-03,3.444700E-01
1.9206718788E-03,3.451500E-01
1.9206968788E-03,3.457400E-01
1.9207218788E-03,3.462500E-01
1.9207468788E-03,3.470100E-01
1.9207718788E-03,3.478600E-01
1.9207968788E-03,3.489600E-01
1.9208218788E-03,3.502300E-01
1.9208468788E-03,3.515800E-01
1.9208718788E-03,3.528500E-01
1.9208968788E-03,3.541200E-01
1.9209218788E-03,3.552200E-01
1.9209468788E-03,3.562300E-01
1.9209718788E-03,3.573300E-01
1.9209968788E-03,3.584300E-01
1.9210218788E-03,3.595300E-01
1.9210468788E-03,3.604600E-01
1.9210718788E-03,3.613100E-01
1.9210968788E-03,3.620700E-01
1.9211218788E-03,3.626600E-01
1.9211468788E-03,3.633400E-01
1.9211718788E-03,3.641000E-01
1.9211968788E-03,3.649500E-01
